
1	This	DT	1_1	BEFORE_COMPLEX_NP
2	file	NN	1_2	BEFORE_COMPLEX_NP
3	is	VBZ	1_3	BEFORE_COMPLEX_NP
4	the	DT	1_4	BEFORE_COMPLEX_NP
5	complement	NN	1_5	BEFORE_COMPLEX_NP
6	of	IN	1_6	BEFORE_COMPLEX_NP
7	that	SPECIAL	1_7	IN_COMPLEX_NP_BEFORESIGN
8	post	NN	1_8	IN_COMPLEX_NP_BEFORESIGN
9	edited	VBN	1_9	IN_COMPLEX_NP_BEFORESIGN
10	by	IN	1_10	IN_COMPLEX_NP_BEFORESIGN
11	Laura	NNP	1_11	IN_COMPLEX_NP_BEFORESIGN
12	[which]	SSCCV	1_12	IN_COMPLEX_NP
13	constitutes	VBZ	1_13	IN_COMPLEX_NP_AFTERSIGN
14	a	DT	1_14	IN_COMPLEX_NP_AFTERSIGN
15	gold	JJ	1_15	IN_COMPLEX_NP_AFTERSIGN
16	standard	NN	1_16	IN_COMPLEX_NP_AFTERSIGN
17	for	IN	1_17	IN_COMPLEX_NP_AFTERSIGN
18	text	NN	1_18	IN_COMPLEX_NP_AFTERSIGN
19	simplification	NN	1_19	IN_COMPLEX_NP_AFTERSIGN
20	(	(	1_20	IN_COMPLEX_NP_AFTERSIGN
21	SSCCV	NNP	1_21	IN_COMPLEX_NP_AFTERSIGN
22	and	CC	1_22	IN_COMPLEX_NP_AFTERSIGN
23	CCV	NNP	1_23	IN_COMPLEX_NP_AFTERSIGN
24	)	)	1_24	AFTER_COMPLEX_NP

1	*	NNP	2_1	ERROR
2	As	IN	2_2	ERROR
3	a	DT	2_3	ERROR
4	rough	JJ	2_4	ERROR
5	guide	NN	2_5	ERROR
6	,	ESMP	2_6	ERROR
7	drink	NN	2_7	ERROR
8	at	IN	2_8	ERROR
9	least	JJS	2_9	ERROR
10	200	CD	2_10	ERROR
11	mls	NNS	2_11	ERROR
12	after	IN	2_12	ERROR
13	each	DT	2_13	ERROR
14	bout	NN	2_14	ERROR
15	of	IN	2_15	ERROR
16	diarrhoea	NN	2_16	ERROR
17	[(]	SSCCV	2_17	ERROR
18	after	IN	2_18	ERROR
19	each	DT	2_19	ERROR
20	watery	NN	2_20	ERROR
21	stool	NN	2_21	ERROR
22	)	ESCCV	2_22	ERROR
23	.	.	2_23	ERROR

1	*	RB	3_1	BEFORE_WH_PHRASE
2	This	DT	3_2	BEFORE_WH_PHRASE
3	extra	JJ	3_3	BEFORE_WH_PHRASE
4	fluid	NN	3_4	BEFORE_WH_PHRASE
5	is	VBZ	3_5	BEFORE_WH_PHRASE
6	in	IN	3_6	BEFORE_WH_PHRASE
7	addition	NN	3_7	BEFORE_WH_PHRASE
8	to	TO	3_8	BEFORE_WH_PHRASE
9	[what]	SSCCV	3_9	IN_WH_PHRASE
10	you	PRP	3_10	IN_WH_PHRASE_AFTERSIGN
11	would	MD	3_11	IN_WH_PHRASE_AFTERSIGN
12	normally	RB	3_12	IN_WH_PHRASE_AFTERSIGN
13	drink	VB	3_13	IN_WH_PHRASE_AFTERSIGN
14	.	.	3_14	AFTER_WH_PHRASE

1	The	DT	4_1	BEFORE_COMPLEX_NP
2	'	''	4_2	BEFORE_COMPLEX_NP
3	200	CD	4_3	BEFORE_COMPLEX_NP
4	mls	NNS	4_4	BEFORE_COMPLEX_NP
5	after	IN	4_5	BEFORE_COMPLEX_NP
6	each	DT	4_6	BEFORE_COMPLEX_NP
7	bout	NN	4_7	BEFORE_COMPLEX_NP
8	of	IN	4_8	BEFORE_COMPLEX_NP
